directed_pair_id,score
P08238|Q9BQI3:reverse,0.762210
P08238|Q9Y2Z0:forward,0.728404
P08238|Q9Y2Z0:reverse,0.148089
P08581|P12931:forward,0.111976
P08581|P12931:reverse,0.994291
P08581|P14210:forward,0.991030
P08581|P14210:reverse,0.978691
P08581|P31749:forward,0.102922
P08581|P31749:reverse,0.000335
P08581|P42679:forward,0.000083
P08581|P42679:reverse,0.000066
P08581|P43405:forward,0.002487
P08581|P43405:reverse,0.011631
P08581|Q08048:forward,0.761178
P08581|Q08048:reverse,0.879327
P08603|P26022:forward,0.998917
P08603|P26022:reverse,0.997980
P08603|Q06124:forward,0.978008
P08603|Q06124:reverse,0.022455
P08620|P26022:forward,0.999461
P08620|P26022:reverse,0.999743
P08631|P42679:forward,0.324873
P08631|P42679:reverse,0.115998
P08631|Q06187:forward,0.999547
P08631|Q06187:reverse,0.996838
P08631|Q9BYT3:forward,0.001671
P08631|Q9BYT3:reverse,0.000367
P08670|P28482:forward,0.046665
P08670|P28482:reverse,0.994919
P08670|P49841:forward,0.997336
P08670|P49841:reverse,0.998015
P08709|P13726:forward,0.998325
P08709|P13726:reverse,0.998281
P08887|P26441:forward,0.999467
P08887|P26441:reverse,0.999805
P08913|P59768:forward,0.999889
P08913|P59768:reverse,0.999921
P09038|P21802:forward,0.999187
P09038|P21802:reverse,0.771292
P09038|P22455:forward,0.251314
P09038|P22455:reverse,0.796666
P09038|P26022:forward,0.998943
P09038|P26022:reverse,0.999714
P09341|P63096:forward,0.998805
P09341|P63096:reverse,0.999045
P09382|P35968:forward,0.999655
P09382|P35968:reverse,0.022638
P09382|P60953:forward,0.997709
P09382|P60953:reverse,0.995001
P09429|Q9QUK6:forward,0.999642
P09429|Q9QUK6:reverse,0.995086
P09471|P10145:forward,0.862287
P09471|P10145:reverse,0.984233
P09669|P13073:forward,0.999891
P09669|P13073:reverse,0.999927
P09693|Q861F7:forward,0.998625
P09693|Q861F7:reverse,0.998931
P09769|P10721:forward,0.020130
P09769|P10721:reverse,0.012946
P09769|Q16543:forward,0.999759
P09769|Q16543:reverse,0.981765
P09874|Q9Z0X1:forward,0.000446
P09874|Q9Z0X1:reverse,0.004224
P0A6Y1|Q46896:forward,0.639693
P0A6Y1|Q46896:reverse,0.035604
P0A7V8|P0A8T7:forward,0.999709
P0A7V8|P0A8T7:reverse,0.807463
P0A7V8|P0A8V2:forward,0.999718
P0A7V8|P0A8V2:reverse,0.999492
P0A7W7|P0A7X3:forward,0.999945
P0A7W7|P0A7X3:reverse,0.999937
P0A7W7|P0A8A8:forward,0.995935
P0A7W7|P0A8A8:reverse,0.997264
P0A7Z4|P0ADY3:forward,0.996608
P0A7Z4|P0ADY3:reverse,0.452029
P0A7Z4|P0AGB6:forward,0.000471
P0A7Z4|P0AGB6:reverse,0.001126
P0A800|P0AFG0:forward,0.931847
P0A800|P0AFG0:reverse,0.789002
P0A800|P0AFW0:forward,0.980682
P0A800|P0AFW0:reverse,0.641018
P0A8T7|P0A9G4:forward,0.000897
P0A8T7|P0A9G4:reverse,0.004195
P0A8T7|P0ABS1:forward,0.017344
P0A8T7|P0ABS1:reverse,0.000970
P0A8T7|P0ACI0:forward,0.000129
P0A8T7|P0ACI0:reverse,0.000075
P0A8T7|P0AF28:forward,0.000422
P0A8T7|P0AF28:reverse,0.000585
P0A8V2|P0ACI0:forward,0.000130
P0A8V2|P0ACI0:reverse,0.000076
P0A8V2|P0AF28:forward,0.001511
P0A8V2|P0AF28:reverse,0.002181
P0AFD4|P0AFF0:forward,0.998097
P0AFD4|P0AFF0:reverse,0.999048
P0AFE8|P0AFF0:forward,0.988995
P0AFE8|P0AFF0:reverse,0.867876
P0AFF6|P0AFG0:forward,0.999696
P0AFF6|P0AFG0:reverse,0.999783
P0AFF6|P0AFW0:forward,0.998705
P0AFF6|P0AFW0:reverse,0.999579
P0C0L5|P15529:forward,0.003995
P0C0L5|P15529:reverse,0.014586
P0C0S5|Q9NPF5:forward,0.999079
P0C0S5|Q9NPF5:reverse,0.999803
P0C263|Q7Z434:forward,0.053699
P0C263|Q7Z434:reverse,0.002038
P0C6X7|Q6UUV7:forward,0.000698
P0C6X7|Q6UUV7:reverse,0.000735
P0C6X7|Q9BQE4:forward,0.001010
P0C6X7|Q9BQE4:reverse,0.001044
P0C6X7|Q9NXA8:forward,0.000079
P0C6X7|Q9NXA8:reverse,0.000075
P0CF65|Q16531:forward,0.995901
P0CF65|Q16531:reverse,0.960652
P0CG48|Q9BXW9:forward,0.928502
P0CG48|Q9BXW9:reverse,0.027559
P0DMV8|P10636:forward,0.999397
P0DMV8|P10636:reverse,0.998296
P0DMV9|P37840:forward,0.999814
P0DMV9|P37840:reverse,0.999631
P0DOX5|Q6GMX6:forward,0.999529
P0DOX5|Q6GMX6:reverse,0.999913
P0DOX5|S6B291:forward,0.999206
P0DOX5|S6B291:reverse,0.999920
P0DOX7|S6B2B6:forward,0.999805
P0DOX7|S6B2B6:reverse,0.999747
P0DOX7|S6C4R2:forward,0.999751
P0DOX7|S6C4R2:reverse,0.999835
P0DP23|P12277:forward,0.999569
P0DP23|P12277:reverse,0.999515
P0DP23|P49662:forward,0.999578
P0DP23|P49662:reverse,0.989517
P0DP26|P68135:forward,0.998406
P0DP26|P68135:reverse,0.732465
P0DP29|Q13555:forward,0.999711
P0DP29|Q13555:reverse,0.999628
P0DTC2|P27487:forward,0.025544
P0DTC2|P27487:reverse,0.987640
P0DTC2|Q8R0I0:forward,0.992051
P0DTC2|Q8R0I0:reverse,0.998113
P0DTC2|Q9BYF1:forward,0.993609
P0DTC2|Q9BYF1:reverse,0.998509
P0DTC6|P52948:forward,0.003943
P0DTC6|P52948:reverse,0.010692
P0DTC6|P78406:forward,0.004049
P0DTC6|P78406:reverse,0.003682
P0DTD1|P51114:forward,0.877518
P0DTD1|P51114:reverse,0.008448
P0DTD1|Q6UUV7:forward,0.001000
P0DTD1|Q6UUV7:reverse,0.000138
P0DTD1|Q9BQE4:forward,0.002035
P0DTD1|Q9BQE4:reverse,0.002559
P0DTD1|Q9NXA8:forward,0.000099
P0DTD1|Q9NXA8:reverse,0.000073
P10145|P63096:forward,0.999682
P10145|P63096:reverse,0.999584
P10176|P14854:forward,0.999266
P10176|P14854:reverse,0.999724
P10176|P24311:forward,0.997655
P10176|P24311:reverse,0.999585
P10276|P19793:forward,0.999346
P10276|P19793:reverse,0.999503
P10276|P23771:forward,0.997641
P10276|P23771:reverse,0.998996
P10276|P28700:forward,0.999487
P10276|P28700:reverse,0.999129
P10276|P48552:forward,0.999000
P10276|P48552:reverse,0.998536
P10288|P18031:forward,0.002122
P10288|P18031:reverse,0.000767
P10321|P43626:forward,0.061742
P10321|P43626:reverse,0.510033
P10321|P43629:forward,0.331516
P10321|P43629:reverse,0.938245
P10321|P43631:forward,0.050218
P10321|P43631:reverse,0.130915
P10321|P43632:forward,0.088386
P10321|P43632:reverse,0.038855
P10321|Q8N149:forward,0.029020
P10321|Q8N149:reverse,0.011125
P10321|Q8N423:forward,0.726967
P10321|Q8N423:reverse,0.911560
P10398|P15056:forward,0.999861
P10398|P15056:reverse,0.999524
P10415|P55957:forward,0.999864
P10415|P55957:reverse,0.999785
P10415|P70444:forward,0.999876
P10415|P70444:reverse,0.999744
P10415|Q07812:forward,0.999889
P10415|Q07812:reverse,0.999918
P10415|Q12983:forward,0.999850
P10415|Q12983:reverse,0.999775
P10415|Q13323:forward,0.999864
P10415|Q13323:reverse,0.999893
P10415|Q13794:forward,0.999881
P10415|Q13794:reverse,0.999819
P10415|Q16611:forward,0.999928
P10415|Q16611:reverse,0.999932
P10415|Q9JM54:forward,0.999745
P10415|Q9JM54:reverse,0.996806
P10417|Q07813:forward,0.999880
P10417|Q07813:reverse,0.999920
P10417|Q9JM54:forward,0.999767
P10417|Q9JM54:reverse,0.999073
P10599|Q8NCT1:forward,0.001180
P10599|Q8NCT1:reverse,0.002166
P10599|Q9H3M7:forward,0.999548
P10599|Q9H3M7:reverse,0.999637
P10636|P11142:forward,0.998990
P10636|P11142:reverse,0.999535
P10636|P18431:forward,0.101910
P10636|P18431:reverse,0.847872
P10636|P27348:forward,0.996823
P10636|P27348:reverse,0.999205
P10636|P39688:forward,0.998274
P10636|P39688:reverse,0.995883
P10636|P49841:forward,0.999402
P10636|P49841:reverse,0.998920
P10636|P61981:forward,0.995933
P10636|P61981:reverse,0.988683
P10636|P63104:forward,0.998740
P10636|P63104:reverse,0.999606
P10636|Q00623:forward,0.997612
P10636|Q00623:reverse,0.999020
P10636|Q5S006:forward,0.007812
P10636|Q5S006:reverse,0.052444
P10636|Q5S007:forward,0.003237
P10636|Q5S007:reverse,0.223426
P10636|Q9WV60:forward,0.999404
P10636|Q9WV60:reverse,0.998999
P10721|P15692:forward,0.518529
P10721|P15692:reverse,0.013299
P10721|P43403:forward,0.934649
P10721|P43403:reverse,0.894730
P10914|P51610:forward,0.019266
P10914|P51610:reverse,0.671808
P11142|P34932:forward,0.999767
P11142|P34932:reverse,0.999784
P11142|Q92598:forward,0.999845
P11142|Q92598:reverse,0.999523
P11150|Q8IV16:forward,0.994412
P11150|Q8IV16:reverse,0.029933
P11152|Q8IV16:forward,0.999503
P11152|Q8IV16:reverse,0.840900
P11226|P13497:forward,0.984734
P11226|P13497:reverse,0.993589
P11226|P48740:forward,0.995461
P11226|P48740:reverse,0.998535
P11226|Q9JJS8:forward,0.336859
P11226|Q9JJS8:reverse,0.939034
P11275|Q00959:forward,0.000095
P11275|Q00959:reverse,0.086664
P11362|P21781:forward,0.998277
P11362|P21781:reverse,0.998618
P11362|P31749:forward,0.999294
P11362|P31749:reverse,0.999666
P11362|P32577:forward,0.995573
P11362|P32577:reverse,0.999341
P11362|P51812:forward,0.992073
P11362|P51812:reverse,0.271034
P11362|Q06124:forward,0.998886
P11362|Q06124:reverse,0.998302
P11362|Q15418:forward,0.975613
P11362|Q15418:reverse,0.131740
P11362|Q9UEF7:forward,0.001437
P11362|Q9UEF7:reverse,0.007518
P11471|P18263:forward,0.963537
P11471|P18263:reverse,0.002638
P11473|Q13501:forward,0.301992
P11473|Q13501:reverse,0.015089
P11802|P12004:forward,0.999835
P11802|P12004:reverse,0.999893
P11802|P14618:forward,0.277489
P11802|P14618:reverse,0.942400
P11802|P37840:forward,0.999561
P11802|P37840:reverse,0.998713
P11802|P42771:forward,0.999741
P11802|P42771:reverse,0.999857
P11802|Q16543:forward,0.999616
P11802|Q16543:reverse,0.999517
P11802|Q16667:forward,0.999650
P11802|Q16667:reverse,0.999703
P11831|Q8IZQ8:forward,0.999578
P11831|Q8IZQ8:reverse,0.998455
P11831|Q969V6:forward,0.998865
P11831|Q969V6:reverse,0.996815
P11940|P78344:forward,0.947386
P11940|P78344:reverse,0.996502
P11940|Q04637:forward,0.935928
P11940|Q04637:reverse,0.999286
P12003|P60706:forward,0.997025
P12003|P60706:reverse,0.999070
P12003|P68135:forward,0.939808
P12003|P68135:reverse,0.238656
P12004|Q8TDX7:forward,0.009372
P12004|Q8TDX7:reverse,0.274762
P12355|P36886:forward,0.987487
P12355|P36886:reverse,0.985202
P12356|Q75VY6:forward,0.998982
P12356|Q75VY6:reverse,0.999469
P12356|Q75VY9:forward,0.999767
P12356|Q75VY9:reverse,0.999822
P12357|Q01667:forward,0.998910
P12357|Q01667:reverse,0.998091
P12357|Q41385:forward,0.997646
P12357|Q41385:reverse,0.999274
P12504|Q13951:forward,0.475188
P12504|Q13951:reverse,0.322661
P12504|Q93034:forward,0.439344
P12504|Q93034:reverse,0.088385
P12643|Q96B86:forward,0.002215
P12643|Q96B86:reverse,0.003056
P12644|Q04771:forward,0.998914
P12644|Q04771:reverse,0.999242
P12682|Q9QUK6:forward,0.999647
P12682|Q9QUK6:reverse,0.995314
P12754|P32481:forward,0.995327
P12754|P32481:reverse,0.999385
P12814|Q15942:forward,0.647714
P12814|Q15942:reverse,0.966979
P12853|P92276:forward,0.999628
P12853|P92276:reverse,0.991935
P12931|P22681:forward,0.999786
P12931|P22681:reverse,0.999863
P12931|Q16543:forward,0.999884
P12931|Q16543:reverse,0.999745
P12931|Q8N3R9:forward,0.998484
P12931|Q8N3R9:reverse,0.931517
P12931|Q99767:forward,0.619222
P12931|Q99767:reverse,0.990610
P12931|Q9H3S7:forward,0.998815
P12931|Q9H3S7:reverse,0.033866
P12931|Q9NPB6:forward,0.999535
P12931|Q9NPB6:reverse,0.998961
P13165|P13192:forward,0.655459
P13165|P13192:reverse,0.057128
P13165|P23993:forward,0.828506
P13165|P23993:reverse,0.425740
P13192|P36886:forward,0.997339
P13192|P36886:reverse,0.990770
P13194|P36886:forward,0.009447
P13194|P36886:reverse,0.005283
P13236|P51677:forward,0.999323
P13236|P51677:reverse,0.997237
P13501|P51679:forward,0.999790
P13501|P51679:reverse,0.999497
P13501|P51681:forward,0.999743
P13501|P51681:reverse,0.999759
P13501|Q80KM9:forward,0.999277
P13501|Q80KM9:reverse,0.999467
P13597|P20701:forward,0.008692
P13597|P20701:reverse,0.017204
P13688|P31997:forward,0.999710
P13688|P31997:reverse,0.999756
P13688|Q8TDQ0:forward,0.908177
P13688|Q8TDQ0:reverse,0.974755
P13688|Q8VIM0:forward,0.946139
P13688|Q8VIM0:reverse,0.987967
P14210|P16056:forward,0.966689
P14210|P16056:reverse,0.978879
P14224|Q39615:forward,0.997010
P14224|Q39615:reverse,0.999440
P14225|Q39615:forward,0.981635
P14225|Q39615:reverse,0.999614
P14316|P51610:forward,0.483602
P14316|P51610:reverse,0.992785
P14416|Q5T9L3:forward,0.014008
P14416|Q5T9L3:reverse,0.004590
P14618|P35222:forward,0.712837
P14618|P35222:reverse,0.999597
P14635|P24941:forward,0.999826
P14635|P24941:reverse,0.999854
P14635|P30260:forward,0.999632
P14635|P30260:reverse,0.999805
P14635|Q00535:forward,0.998034
P14635|Q00535:reverse,0.999406
P14635|Q99640:forward,0.999865
P14635|Q99640:reverse,0.999685
P14649|P68135:forward,0.724904
P14649|P68135:reverse,0.126085
P14778|P18510:forward,0.999698
P14778|P18510:reverse,0.999780
P14778|Q8WWZ1:forward,0.699583
P14778|Q8WWZ1:reverse,0.954667
P14867|Q7Z7J7:forward,0.000066
P14867|Q7Z7J7:reverse,0.000117
P14873|Q9WTU3:forward,0.000084
P14873|Q9WTU3:reverse,0.000507
P15018|P40189:forward,0.998332
P15018|P40189:reverse,0.997096
P15018|P42702:forward,0.999097
P15018|P42702:reverse,0.997246
P15056|Q9BZK7:forward,0.002691
P15056|Q9BZK7:reverse,0.001697
P15056|Q9UM11:forward,0.001800
P15056|Q9UM11:reverse,0.003248
P15151|P40200:forward,0.999608
P15151|P40200:reverse,0.999652
P15151|Q15762:forward,0.999106
P15151|Q15762:reverse,0.998907
P15153|P52292:forward,0.997937
P15153|P52292:reverse,0.418257
P15172|P15923:forward,0.999806
P15172|P15923:reverse,0.999715
P15172|Q99081:forward,0.999729
P15172|Q99081:reverse,0.999397
P15311|P27348:forward,0.955502
P15311|P27348:reverse,0.995136
P15311|P63104:forward,0.988506
P15311|P63104:reverse,0.999108
P15597|Q9MA75:forward,0.000479
P15597|Q9MA75:reverse,0.003683
P15692|P17948:forward,0.001217
P15692|P17948:reverse,0.003865
P15692|P35916:forward,0.005842
P15692|P35916:reverse,0.006667
P16002|P17227:forward,0.264957
P16002|P17227:reverse,0.056257
P16035|P50281:forward,0.978231
P16035|P50281:reverse,0.112713
P16104|Q12888:forward,0.906632
P16104|Q12888:reverse,0.991850
P16109|Q14242:forward,0.981004
P16109|Q14242:reverse,0.577977
P16284|P41499:forward,0.229803
P16284|P41499:reverse,0.019003
P16284|Q06124:forward,0.223796
P16284|Q06124:reverse,0.019956
P16368|P50281:forward,0.994848
P16368|P50281:reverse,0.189231
P16371|P91943:forward,0.354662
P16371|P91943:reverse,0.988990
P16371|Q9UJU2:forward,0.997390
P16371|Q9UJU2:reverse,0.998231
P16378|Q9VB22:forward,0.983239
P16378|Q9VB22:reverse,0.067960
P16581|Q14242:forward,0.288938
P16581|Q14242:reverse,0.043369
P16710|P18384:forward,0.000068
P16710|P18384:reverse,0.000391
P16858|Q9CQI1:forward,0.001934
P16858|Q9CQI1:reverse,0.859445
P16858|Q9CXM0:forward,0.000207
P16858|Q9CXM0:reverse,0.000180
P17227|P17230:forward,0.970845
P17227|P17230:reverse,0.974126
P17275|P17544:forward,0.883422
P17275|P17544:reverse,0.213375
P17612|P29475:forward,0.991366
P17612|P29475:reverse,0.991288
P17693|Q8NHL6:forward,0.282402
P17693|Q8NHL6:reverse,0.925631
P17813|P61812:forward,0.988163
P17813|P61812:reverse,0.996064
P17813|Q9UK05:forward,0.477425
P17813|Q9UK05:reverse,0.995447
P17948|P49763:forward,0.002159
P17948|P49763:reverse,0.002133
P17948|P49767:forward,0.000139
P17948|P49767:reverse,0.000273
P17987|Q99471:forward,0.999853
P17987|Q99471:reverse,0.999901
P18031|P19022:forward,0.000792
P18031|P19022:reverse,0.003092
P18031|P23458:forward,0.914389
P18031|P23458:reverse,0.999657
P18031|P62993:forward,0.999904
P18031|P62993:reverse,0.999930
P18066|Q9UKG1:forward,0.999003
P18066|Q9UKG1:reverse,0.999553
P18089|Q9UJY4:forward,0.000077
P18089|Q9UJY4:reverse,0.000075
P18089|Q9UJY5:forward,0.000078
P18089|Q9UJY5:reverse,0.000149
P18263|Q93VE0:forward,0.789918
P18263|Q93VE0:reverse,0.999472
P18418|P30101:forward,0.999852
P18418|P30101:reverse,0.999877
P18507|Q7Z7J7:forward,0.000116
P18507|Q7Z7J7:reverse,0.000288
P18824|Q92793:forward,0.570745
P18824|Q92793:reverse,0.992129
P19328|Q9UJY4:forward,0.000162
P19328|Q9UJY4:reverse,0.000090
P19328|Q9UJY5:forward,0.000090
P19328|Q9UJY5:reverse,0.000130
P19332|Q5S007:forward,0.002623
P19332|Q5S007:reverse,0.078989
P19438|Q15628:forward,0.999803
P19438|Q15628:reverse,0.999830
P19658|P22224:forward,0.999716
P19658|P22224:reverse,0.999586
P19658|P32855:forward,0.999725
P19658|P32855:reverse,0.999587
P19658|P33332:forward,0.000822
P19658|P33332:reverse,0.002056
P19658|P89102:forward,0.999275
P19658|P89102:reverse,0.999513
P19784|P67870:forward,0.998246
P19784|P67870:reverse,0.997235
P19793|P37231:forward,0.999757
P19793|P37231:reverse,0.999800
P19793|P48552:forward,0.999327
P19793|P48552:reverse,0.948573
P19793|Q15596:forward,0.999524
P19793|Q15596:reverse,0.342308
P19793|Q92570:forward,0.633895
P19793|Q92570:reverse,0.673464
P19838|P20749:forward,0.769873
P19838|P20749:reverse,0.999256
P19838|P22736:forward,0.887093
P19838|P22736:reverse,0.577637
P19838|P25963:forward,0.998888
P19838|P25963:reverse,0.997185
P19838|Q03181:forward,0.177400
P19838|Q03181:reverse,0.478504
P19838|Q04206:forward,0.999784
P19838|Q04206:reverse,0.999486
P19838|Q04864:forward,0.999488
P19838|Q04864:reverse,0.999141
P19838|Q13547:forward,0.999444
P19838|Q13547:reverse,0.999736
P19838|Q92769:forward,0.998427
P19838|Q92769:reverse,0.999481
P19878|P60953:forward,0.998311
P19878|P60953:reverse,0.997819
P19878|P61586:forward,0.998929
P19878|P61586:reverse,0.999348
P19878|P62999:forward,0.997936
P19878|P62999:reverse,0.995894
P19878|P63000:forward,0.997936
P19878|P63000:reverse,0.995894
P20029|P37840:forward,0.999752
P20029|P37840:reverse,0.999719
P20029|Q66HD0:forward,0.999854
P20029|Q66HD0:reverse,0.999860
P20248|P24941:forward,0.999536
P20248|P24941:reverse,0.999890
P20248|P38936:forward,0.999571
P20248|P38936:reverse,0.999865
P20248|P46527:forward,0.999720
P20248|P46527:reverse,0.999871
P20248|P61024:forward,0.999848
P20248|P61024:reverse,0.999764
P20248|Q00535:forward,0.998501
P20248|Q00535:reverse,0.999413
P20248|Q13309:forward,0.999856
P20248|Q13309:reverse,0.999864
P20248|Q13415:forward,0.998939
P20248|Q13415:reverse,0.945856
P20248|Q99640:forward,0.999795
P20248|Q99640:reverse,0.999711
P20248|Q9UJX2:forward,0.996167
P20248|Q9UJX2:reverse,0.999664
P20248|Q9UJX5:forward,0.001208
P20248|Q9UJX5:reverse,0.026808
P20339|P23727:forward,0.997634
P20339|P23727:reverse,0.999455
P20339|P27986:forward,0.998037
P20339|P27986:reverse,0.999500
P20339|Q9UKG1:forward,0.998861
P20339|Q9UKG1:reverse,0.999556
P20353|Q9VB22:forward,0.995360
P20353|Q9VB22:reverse,0.867497
P20659|Q9UNP9:forward,0.000413
P20659|Q9UNP9:reverse,0.002664
P20701|P32942:forward,0.009238
P20701|P32942:reverse,0.004613
P20827|P29317:forward,0.995902
P20827|P29317:reverse,0.082848
P20936|Q07666:forward,0.999930
P20936|Q07666:reverse,0.999917
P20936|Q60749:forward,0.999924
P20936|Q60749:reverse,0.999900
P20998|P21034:forward,0.998564
P20998|P21034:reverse,0.981043
P20998|P68610:forward,0.992402
P20998|P68610:reverse,0.999296
P21187|Q8NDV7:forward,0.005411
P21187|Q8NDV7:reverse,0.000232
P21187|Q9UPQ9:forward,0.001097
P21187|Q9UPQ9:reverse,0.000670
P21242|P36040:forward,0.999796
P21242|P36040:reverse,0.997947
P21279|P41220:forward,0.999826
P21279|P41220:reverse,0.999738
P21359|P34900:forward,0.000091
P21359|P34900:reverse,0.000104
P21554|P29066:forward,0.999318
P21554|P29066:reverse,0.999487
P21554|P49407:forward,0.999328
P21554|P49407:reverse,0.999527
P21708|Q01986:forward,0.997331
P21708|Q01986:reverse,0.998793
P21708|Q16539:forward,0.999006
P21708|Q16539:reverse,0.999317
P21728|P59768:forward,0.999898
P21728|P59768:reverse,0.999902
P21781|P22455:forward,0.998008
P21781|P22455:reverse,0.923351
P21796|Q07817:forward,0.998681
P21796|Q07817:reverse,0.999813
P21796|Q16611:forward,0.999819
P21796|Q16611:reverse,0.999438
P21802|P51812:forward,0.007652
P21802|P51812:reverse,0.009463
P21802|Q06124:forward,0.808649
P21802|Q06124:reverse,0.985093
P21860|Q99075:forward,0.977325
P21860|Q99075:reverse,0.996744
P22004|Q04771:forward,0.999121
P22004|Q04771:reverse,0.998750
P22087|Q9Y2X3:forward,0.999857
P22087|Q9Y2X3:reverse,0.999897
P22224|P33332:forward,0.000250
P22224|P33332:reverse,0.000297
P22681|P43405:forward,0.999929
P22681|P43405:reverse,0.999829
P22681|P62993:forward,0.999927
P22681|P62993:reverse,0.999934
P22681|P62994:forward,0.999927
P22681|P62994:reverse,0.999934
P22681|Q96B97:forward,0.999285
P22681|Q96B97:reverse,0.995672
P22681|Q9Y5K6:forward,0.998673
P22681|Q9Y5K6:reverse,0.988510
P22748|Q9Y6R1:forward,0.997875
P22748|Q9Y6R1:reverse,0.989486
P23198|Q13263:forward,0.999679
P23198|Q13263:reverse,0.999741
P23297|Q9HB71:forward,0.276799
P23297|Q9HB71:reverse,0.990690
P23644|P33448:forward,0.990358
P23644|P33448:reverse,0.999232
P24279|P24482:forward,0.998425
P24279|P24482:reverse,0.999388
P24279|P54784:forward,0.987457
P24279|P54784:reverse,0.898009
P24385|P24941:forward,0.999666
P24385|P24941:reverse,0.999816
P24385|P38936:forward,0.999580
P24385|P38936:reverse,0.999734
P24385|Q00534:forward,0.998850
P24385|Q00534:reverse,0.999522
P24394|P31785:forward,0.999799
P24394|P31785:reverse,0.999665
P24394|P78552:forward,0.999787
P24394|P78552:reverse,0.999616
P24408|Q8IWJ2:forward,0.014336
P24408|Q8IWJ2:reverse,0.667970
P24482|P29469:forward,0.999280
P24482|P29469:reverse,0.999049
P24732|P68135:forward,0.945099
P24732|P68135:reverse,0.970770
P24863|Q93074:forward,0.999263
P24863|Q93074:reverse,0.999076
P24941|P30279:forward,0.999745
P24941|P30279:reverse,0.999340
P24941|P46527:forward,0.999752
P24941|P46527:reverse,0.999609
P24941|P53396:forward,0.002031
P24941|P53396:reverse,0.000439
P24941|Q08999:forward,0.999905
P24941|Q08999:reverse,0.999678
P24941|Q13309:forward,0.999626
P24941|Q13309:reverse,0.999789
P24941|Q16543:forward,0.999702
P24941|Q16543:reverse,0.990233
P24941|Q99497:forward,0.212280
P24941|Q99497:reverse,0.973656
P25024|Q5T2W1:forward,0.029368
P25024|Q5T2W1:reverse,0.114797
P25025|Q5T2W1:forward,0.026669
P25025|Q5T2W1:reverse,0.309683
P25043|P36040:forward,0.999832
P25043|P36040:reverse,0.999184
P25054|P35222:forward,0.035858
P25054|P35222:reverse,0.905248
P25054|Q02248:forward,0.035858
P25054|Q02248:reverse,0.905248
P25106|P49682:forward,0.999569
P25106|P49682:reverse,0.999700
P25106|P61073:forward,0.999900
P25106|P61073:reverse,0.999860
P25118|Q15628:forward,0.999735
P25118|Q15628:reverse,0.999760
P25205|P33992:forward,0.999885
P25205|P33992:reverse,0.999533
P25342|P32457:forward,0.999840
P25342|P32457:reverse,0.999815
P25342|P32468:forward,0.999817
P25342|P32468:reverse,0.999808
P25440|P62805:forward,0.999910
P25440|P62805:reverse,0.999627
P25445|P48023:forward,0.999858
P25445|P48023:reverse,0.995550
P25445|P50591:forward,0.999884
P25445|P50591:reverse,0.999795
P25515|P41806:forward,0.999705
P25515|P41806:reverse,0.999523
P25569|P40208:forward,0.987462
P25569|P40208:reverse,0.986205
P25685|P34930:forward,0.999318
P25685|P34930:reverse,0.999809
P25685|P34932:forward,0.999727
P25685|P34932:reverse,0.999790
P25815|Q9HB71:forward,0.207407
P25815|Q9HB71:reverse,0.998689
P25916|Q8IXK0:forward,0.999816
P25916|Q8IXK0:reverse,0.999851
P25942|Q12933:forward,0.999856
P25942|Q12933:reverse,0.999884
P25942|Q9Y4K3:forward,0.999879
P25942|Q9Y4K3:reverse,0.999897
P25963|Q04206:forward,0.999696
P25963|Q04206:reverse,0.999656
P25963|Q04207:forward,0.999626
P25963|Q04207:reverse,0.999660
P26288|Q9SGH4:forward,0.010826
P26288|Q9SGH4:reverse,0.001193
P26358|Q9UK32:forward,0.000183
P26358|Q9UK32:reverse,0.000237
P26441|P26992:forward,0.999787
P26441|P26992:reverse,0.992142
P26450|Q8IZP0:forward,0.999410
P26450|Q8IZP0:reverse,0.997390
P26717|Q13241:forward,0.998995
P26717|Q13241:reverse,0.998929
P26718|Q13241:forward,0.998659
P26718|Q13241:reverse,0.999304
P26883|Q92736:forward,0.000156
P26883|Q92736:reverse,0.000406
P27361|P49366:forward,0.832157
P27361|P49366:reverse,0.998351
P27361|P53355:forward,0.454620
P27361|P53355:reverse,0.989843
P27361|Q15418:forward,0.058066
P27361|Q15418:reverse,0.979753
P27361|Q16539:forward,0.997468
P27361|Q16539:reverse,0.999331
P27487|P56658:forward,0.992824
P27487|P56658:reverse,0.999433
P27512|P39429:forward,0.999849
P27512|P39429:reverse,0.999895
P27521|Q8LCQ4:forward,0.999933
P27521|Q8LCQ4:reverse,0.999898
P27521|Q9S7N7:forward,0.998847
P27521|Q9S7N7:reverse,0.999371
P27521|Q9SY97:forward,0.999927
P27521|Q9SY97:reverse,0.999922
P27661|Q12888:forward,0.615989
P27661|Q12888:reverse,0.679255
P27782|P35222:forward,0.999066
P27782|P35222:reverse,0.995968
P27797|P30101:forward,0.999850
P27797|P30101:reverse,0.999872
P27918|Q03591:forward,0.017051
P27918|Q03591:reverse,0.938918
P27918|Q92496:forward,0.055770
P27918|Q92496:reverse,0.997582
P27986|P32871:forward,0.994512
P27986|P32871:reverse,0.999745
P27986|P42336:forward,0.994512
P27986|P42336:reverse,0.999745
P27986|P60484:forward,0.999904
P27986|P60484:reverse,0.999855
P27999|P40422:forward,0.999912
P27999|P40422:reverse,0.999768
P28159|Q01705:forward,0.000076
P28159|Q01705:reverse,0.000065
P28223|P59768:forward,0.999889
P28223|P59768:reverse,0.999911
P28482|P49366:forward,0.999500
